,Paris_Centre,PARIS_1er_Les_Halles,Place_Victor_Basch,Boulevard_Péripherique_Auteuil,Autoroute_A1_-_Saint-Denis,AUBERVILLIERS,OBJECTID
,PA04C,PA01H,BASCH,AUT,A1,AUB,0
,Monoxyde de carbone,Monoxyde de carbone,Monoxyde de carbone,Monoxyde de carbone,Monoxyde de carbone,Monoxyde de carbone,1
,CO,CO,CO,CO,CO,CO,2
,mg/m3,mg/m3,mg/m3,mg/m3,mg/m3,mg/m3,3
2019-06-19 03:00:00Z,0.205000,,,0.224000,0.315000,0.207000,4062
2019-06-19 04:00:00Z,0.189000,,,0.238000,0.356000,0.208000,4063
2019-06-19 05:00:00Z,0.147000,,,0.248000,0.506000,0.179000,4064
2019-06-19 06:00:00Z,0.169000,,,0.285000,0.530000,0.193000,4065
2019-06-19 07:00:00Z,0.177000,,,0.632000,0.648000,0.189000,4066
2019-06-19 08:00:00Z,0.207000,,,0.612000,0.692000,0.214000,4067
2019-06-19 09:00:00Z,0.143000,,,0.405000,0.722000,0.221000,4068
2019-06-19 10:00:00Z,0.166000,,,0.413000,0.640000,0.195000,4069
2019-06-19 11:00:00Z,,,,0.367000,0.652000,0.174000,4070
2019-06-19 12:00:00Z,,,,0.245000,0.499000,0.136000,4071
2019-06-19 13:00:00Z,,,,0.269000,0.449000,0.184000,4072
2019-06-19 14:00:00Z,0.103000,,,0.232000,0.428000,0.234000,4073
2019-06-19 15:00:00Z,0.111000,,,0.266000,0.476000,0.228000,4074
2019-06-19 16:00:00Z,0.123000,,,0.296000,0.521000,0.228000,4075
2019-06-19 17:00:00Z,0.132000,,,0.370000,0.590000,0.228000,4076
2019-06-19 18:00:00Z,0.163000,,,,0.493000,0.231000,4077
2019-06-19 19:00:00Z,0.220000,,,,0.640000,0.263000,4078
2019-06-19 20:00:00Z,0.206000,,,,0.613000,0.241000,4079
2019-06-19 21:00:00Z,0.188000,,,,0.701000,0.195000,4080
2019-06-19 22:00:00Z,0.174000,,,,0.526000,0.196000,4081
2019-06-19 23:00:00Z,0.171000,,,,0.498000,0.192000,4082
2019-06-20 00:00:00Z,0.155000,,,0.608000,0.403000,0.167000,4083
2019-06-20 01:00:00Z,0.141000,,,0.298000,0.307000,0.148000,4084
2019-06-20 02:00:00Z,0.141000,,,0.280000,0.289000,0.250000,4085
2019-06-20 03:00:00Z,0.126000,,,0.262000,0.287000,0.250000,4086
2019-06-20 04:00:00Z,0.131000,,,0.318000,0.268000,0.220000,4087
2019-06-20 05:00:00Z,0.142000,,,0.301000,0.286000,0.215000,4088
2019-06-20 06:00:00Z,0.152000,,,0.497000,0.403000,0.202000,4089
2019-06-20 07:00:00Z,0.145000,,,0.787000,0.632000,0.207000,4090
2019-06-20 08:00:00Z,0.190000,,,0.765000,0.655000,0.228000,4091
2019-06-20 09:00:00Z,0.159000,,,0.448000,0.542000,0.204000,4092
2019-06-20 10:00:00Z,0.146000,,,0.386000,0.507000,0.205000,4093
2019-06-20 11:00:00Z,0.122000,,,0.376000,0.458000,0.178000,4094
2019-06-20 12:00:00Z,0.100000,,,0.332000,0.495000,0.183000,4095
2019-06-20 13:00:00Z,0.098000,,,0.391000,0.450000,0.199000,4096
2019-06-20 14:00:00Z,0.087000,,,0.385000,0.452000,0.163000,4097
2019-06-20 15:00:00Z,0.095000,,,0.363000,0.615000,0.194000,4098
2019-06-20 16:00:00Z,0.101000,,,0.417000,0.574000,0.195000,4099
2019-06-20 17:00:00Z,0.102000,,,0.557000,0.496000,0.211000,4100
2019-06-20 18:00:00Z,0.091000,,,0.562000,0.355000,0.242000,4101
2019-06-20 19:00:00Z,0.095000,,,0.417000,0.255000,0.250000,4102
2019-06-20 20:00:00Z,0.108000,,,0.350000,0.254000,0.244000,4103
2019-06-20 21:00:00Z,0.117000,,,0.450000,0.304000,0.258000,4104
2019-06-20 22:00:00Z,0.105000,,,0.726000,0.249000,0.231000,4105
2019-06-20 23:00:00Z,0.103000,,,0.627000,0.217000,0.255000,4106
2019-06-21 00:00:00Z,0.084000,,,0.420000,0.177000,0.248000,4107
2019-06-21 01:00:00Z,0.098000,,,0.466000,0.170000,0.242000,4108
2019-06-21 02:00:00Z,0.095000,,,0.319000,0.179000,0.171000,4109
2019-06-21 03:00:00Z,0.097000,,,0.299000,0.177000,0.168000,4110
2019-06-21 04:00:00Z,0.099000,,,0.393000,0.234000,0.194000,4111
2019-06-21 05:00:00Z,0.111000,,,0.488000,0.368000,0.229000,4112
2019-06-21 06:00:00Z,0.122000,,,0.666000,0.341000,0.285000,4113
2019-06-21 07:00:00Z,0.134000,,,0.553000,0.510000,0.203000,4114
2019-06-21 08:00:00Z,0.147000,,,0.544000,0.510000,0.186000,4115
2019-06-21 09:00:00Z,0.139000,,,0.374000,0.353000,0.147000,4116
2019-06-21 10:00:00Z,0.129000,,,0.333000,0.307000,0.132000,4117
2019-06-21 11:00:00Z,0.091000,,,0.306000,0.400000,0.142000,4118
2019-06-21 12:00:00Z,0.060000,,,0.297000,0.374000,0.166000,4119
2019-06-21 13:00:00Z,0.066000,,,0.350000,0.336000,0.156000,4120
2019-06-21 14:00:00Z,0.075000,,,0.417000,0.308000,0.179000,4121
2019-06-21 15:00:00Z,0.096000,,,0.496000,0.305000,0.191000,4122
2019-06-21 16:00:00Z,0.105000,,,0.572000,0.315000,0.176000,4123
2019-06-21 17:00:00Z,0.121000,,,0.807000,0.352000,0.173000,4124
2019-06-21 18:00:00Z,0.127000,,,0.526000,0.337000,0.161000,4125
2019-06-21 19:00:00Z,0.134000,,,0.506000,0.292000,0.184000,4126
2019-06-21 20:00:00Z,0.132000,,,0.479000,0.252000,0.180000,4127
2019-06-21 21:00:00Z,0.134000,,,0.393000,0.219000,0.227000,4128
2019-06-21 22:00:00Z,0.144000,,,0.467000,0.252000,0.229000,4129
2019-06-21 23:00:00Z,0.151000,,,0.359000,0.226000,0.228000,4130
2019-06-22 00:00:00Z,0.127000,,,0.379000,0.209000,0.176000,4131
2019-06-22 01:00:00Z,0.115000,,,0.310000,0.133000,0.137000,4132
2019-06-22 02:00:00Z,0.105000,,,0.222000,0.158000,0.172000,4133
2019-06-22 03:00:00Z,0.101000,,,0.134000,0.155000,0.215000,4134
2019-06-22 04:00:00Z,0.102000,,,0.204000,0.187000,0.198000,4135
2019-06-22 05:00:00Z,0.105000,,,0.303000,0.191000,0.174000,4136
2019-06-22 06:00:00Z,0.106000,,,0.223000,0.181000,0.190000,4137
2019-06-22 07:00:00Z,0.121000,,,0.282000,0.278000,0.196000,4138
2019-06-22 08:00:00Z,0.145000,,,0.269000,0.251000,0.148000,4139
2019-06-22 09:00:00Z,0.148000,,,0.313000,0.275000,0.160000,4140
2019-06-22 10:00:00Z,0.114000,,,0.284000,0.261000,0.147000,4141
2019-06-22 11:00:00Z,0.089000,,,0.356000,0.218000,0.137000,4142
2019-06-22 12:00:00Z,0.076000,,,0.327000,0.227000,0.134000,4143
2019-06-22 13:00:00Z,0.073000,,,0.350000,0.246000,0.120000,4144
2019-06-22 14:00:00Z,0.081000,,,0.363000,0.225000,0.196000,4145
2019-06-22 15:00:00Z,0.109000,,,0.408000,0.292000,0.194000,4146
2019-06-22 16:00:00Z,0.127000,,,0.443000,0.328000,0.187000,4147
2019-06-22 17:00:00Z,0.142000,,,0.371000,0.314000,0.176000,4148
2019-06-22 18:00:00Z,0.164000,,,0.424000,0.352000,0.157000,4149
2019-06-22 19:00:00Z,0.170000,,,0.424000,0.321000,0.168000,4150
2019-06-22 20:00:00Z,0.177000,,,0.356000,0.323000,0.183000,4151
2019-06-22 21:00:00Z,0.217000,,,0.421000,0.302000,0.238000,4152
2019-06-22 22:00:00Z,0.227000,,,0.509000,0.317000,0.415000,4153
2019-06-22 23:00:00Z,0.227000,,,0.535000,0.289000,0.269000,4154
2019-06-23 00:00:00Z,0.223000,,,0.456000,0.310000,0.173000,4155
2019-06-23 01:00:00Z,0.157000,,,0.412000,0.340000,0.094000,4156
2019-06-23 02:00:00Z,0.149000,,,0.410000,0.302000,,4157
2019-06-23 03:00:00Z,0.160000,,,0.284000,0.262000,,4158
2019-06-23 04:00:00Z,0.167000,,,0.319000,0.303000,,4159
2019-06-23 05:00:00Z,0.167000,,,0.277000,0.271000,,4160
2019-06-23 06:00:00Z,0.174000,,,0.333000,0.271000,,4161
2019-06-23 07:00:00Z,0.150000,,,0.445000,0.274000,0.237000,4162
2019-06-23 08:00:00Z,0.160000,,,0.306000,0.291000,0.199000,4163
2019-06-23 09:00:00Z,0.153000,,,0.278000,0.270000,0.155000,4164
2019-06-23 10:00:00Z,0.130000,,,0.304000,0.294000,0.138000,4165
2019-06-23 11:00:00Z,0.124000,,,0.322000,0.278000,0.128000,4166
2019-06-23 12:00:00Z,0.115000,,,0.328000,0.263000,0.104000,4167
2019-06-23 13:00:00Z,0.103000,,,0.330000,0.286000,0.067000,4168
2019-06-23 14:00:00Z,0.123000,,,0.312000,0.251000,0.240000,4169
2019-06-23 15:00:00Z,0.131000,,,0.284000,0.295000,0.226000,4170
2019-06-23 16:00:00Z,0.138000,,,0.353000,0.295000,0.204000,4171
2019-06-23 17:00:00Z,0.145000,,,0.317000,0.325000,0.253000,4172
2019-06-23 18:00:00Z,0.144000,,,0.322000,0.381000,0.200000,4173
2019-06-23 19:00:00Z,0.184000,,,0.361000,0.327000,0.229000,4174
2019-06-23 20:00:00Z,0.212000,,,0.381000,0.317000,0.218000,4175
2019-06-23 21:00:00Z,0.239000,,,0.350000,0.370000,0.257000,4176
2019-06-23 22:00:00Z,0.214000,,,0.321000,0.337000,0.220000,4177
2019-06-23 23:00:00Z,0.201000,,,0.318000,0.356000,0.225000,4178
2019-06-24 00:00:00Z,0.209000,,,0.289000,0.327000,0.193000,4179
2019-06-24 01:00:00Z,0.203000,,,0.236000,0.257000,0.146000,4180
2019-06-24 02:00:00Z,0.196000,,,0.218000,0.227000,0.293000,4181
2019-06-24 03:00:00Z,0.296000,,,0.225000,0.250000,0.269000,4182
2019-06-24 04:00:00Z,0.256000,,,0.245000,0.346000,0.232000,4183
2019-06-24 05:00:00Z,0.238000,,,0.366000,0.388000,0.262000,4184
2019-06-24 06:00:00Z,0.261000,,,0.438000,0.487000,0.273000,4185
2019-06-24 07:00:00Z,0.304000,,,0.503000,0.762000,0.314000,4186
2019-06-24 08:00:00Z,0.325000,,,0.725000,0.716000,0.362000,4187
2019-06-24 09:00:00Z,0.290000,,,0.540000,0.489000,0.316000,4188
2019-06-24 10:00:00Z,0.220000,,,0.563000,0.522000,0.326000,4189
2019-06-24 11:00:00Z,0.265000,,,0.486000,0.575000,0.265000,4190
2019-06-24 12:00:00Z,0.235000,,,0.448000,0.516000,0.228000,4191
2019-06-24 13:00:00Z,0.209000,,,0.437000,0.446000,0.222000,4192
2019-06-24 14:00:00Z,0.206000,,,0.474000,0.411000,0.293000,4193
2019-06-24 15:00:00Z,0.209000,,,0.654000,0.375000,0.279000,4194
2019-06-24 16:00:00Z,0.199000,,,0.725000,0.391000,0.272000,4195
2019-06-24 17:00:00Z,0.201000,,,0.927000,0.415000,0.247000,4196
2019-06-24 18:00:00Z,0.205000,,,0.879000,0.400000,0.251000,4197
2019-06-24 19:00:00Z,0.193000,,,0.741000,0.416000,0.222000,4198
2019-06-24 20:00:00Z,0.208000,,,0.647000,0.389000,0.249000,4199
2019-06-24 21:00:00Z,0.210000,,,0.661000,0.312000,0.371000,4200
2019-06-24 22:00:00Z,0.250000,,,0.706000,0.298000,0.276000,4201
2019-06-24 23:00:00Z,0.219000,,,0.496000,0.280000,0.208000,4202
2019-06-25 00:00:00Z,0.221000,,,0.511000,0.272000,0.150000,4203
2019-06-25 01:00:00Z,0.185000,,,0.430000,0.212000,0.179000,4204
2019-06-25 02:00:00Z,0.161000,,,0.373000,0.217000,0.443000,4205
2019-06-25 03:00:00Z,0.192000,,,0.373000,0.203000,0.343000,4206
2019-06-25 04:00:00Z,0.226000,,,0.444000,0.313000,0.294000,4207
2019-06-25 05:00:00Z,0.259000,,,0.588000,0.432000,0.371000,4208
2019-06-25 06:00:00Z,0.236000,,,0.579000,0.681000,0.388000,4209
2019-06-25 07:00:00Z,0.272000,,,0.575000,0.990000,0.384000,4210
2019-06-25 08:00:00Z,0.331000,,,0.776000,0.890000,0.435000,4211
2019-06-25 09:00:00Z,0.222000,,,0.577000,0.616000,0.321000,4212
2019-06-25 10:00:00Z,0.206000,,,0.471000,0.721000,0.273000,4213
2019-06-25 11:00:00Z,0.217000,,,0.443000,0.541000,0.253000,4214
2019-06-25 12:00:00Z,0.197000,,,0.461000,0.536000,0.221000,4215
2019-06-25 13:00:00Z,0.157000,,,0.472000,0.493000,0.173000,4216
2019-06-25 14:00:00Z,0.150000,,,0.433000,0.506000,,4217
2019-06-25 15:00:00Z,0.144000,,,0.464000,0.487000,,4218
2019-06-25 16:00:00Z,0.135000,,,0.543000,0.657000,,4219
2019-06-25 17:00:00Z,0.154000,,,0.716000,0.721000,,4220
2019-06-25 18:00:00Z,0.168000,,,0.698000,0.529000,,4221
2019-06-25 19:00:00Z,0.180000,,,0.979000,0.440000,,4222
2019-06-25 20:00:00Z,0.213000,,,0.850000,0.406000,,4223
2019-06-25 21:00:00Z,0.225000,,,0.489000,0.304000,,4224
2019-06-25 22:00:00Z,0.221000,,,0.580000,0.278000,,4225
2019-06-25 23:00:00Z,0.234000,,,0.532000,0.238000,,4226
2019-06-26 00:00:00Z,0.198000,,,0.399000,0.218000,,4227
2019-06-26 01:00:00Z,0.199000,,,0.305000,0.199000,,4228
2019-06-26 02:00:00Z,0.205000,,,0.353000,0.196000,0.363000,4229
2019-06-26 03:00:00Z,0.205000,,,0.291000,0.194000,0.281000,4230
2019-06-26 04:00:00Z,0.201000,,,0.341000,0.265000,0.278000,4231
2019-06-26 05:00:00Z,0.224000,,,0.494000,0.358000,0.325000,4232
2019-06-26 06:00:00Z,0.248000,,,0.574000,0.342000,0.281000,4233
2019-06-26 07:00:00Z,0.284000,,,0.899000,0.474000,0.342000,4234
2019-06-26 08:00:00Z,0.305000,,,1.043000,0.482000,0.369000,4235
2019-06-26 09:00:00Z,0.285000,,,0.753000,0.419000,0.382000,4236
2019-06-26 10:00:00Z,0.266000,,,0.695000,0.407000,0.326000,4237
2019-06-26 11:00:00Z,0.239000,,,0.689000,0.379000,0.285000,4238
2019-06-26 12:00:00Z,0.207000,,,0.599000,0.346000,0.247000,4239
2019-06-26 13:00:00Z,0.201000,,,0.593000,0.358000,0.195000,4240
2019-06-26 14:00:00Z,0.218000,,,0.685000,0.349000,0.322000,4241
2019-06-26 15:00:00Z,0.235000,,,0.653000,0.375000,0.212000,4242
2019-06-26 16:00:00Z,0.248000,,,0.806000,0.396000,0.186000,4243
2019-06-26 17:00:00Z,0.248000,,,0.974000,0.424000,0.166000,4244
2019-06-26 18:00:00Z,0.267000,,,0.927000,0.373000,0.147000,4245
2019-06-26 19:00:00Z,0.271000,,,0.769000,0.369000,0.127000,4246
2019-06-26 20:00:00Z,0.234000,,,0.664000,0.306000,,4247
2019-06-26 21:00:00Z,0.209000,,,0.379000,0.276000,,4248
2019-06-26 22:00:00Z,0.214000,,,0.316000,0.255000,,4249
2019-06-26 23:00:00Z,0.234000,,,0.327000,0.240000,,4250
2019-06-27 00:00:00Z,0.218000,,,0.307000,0.221000,,4251
2019-06-27 01:00:00Z,0.208000,,,,0.142000,,4252
2019-06-27 02:00:00Z,0.193000,,,,0.134000,0.297000,4253
2019-06-27 03:00:00Z,0.188000,,,0.260000,0.133000,0.277000,4254
2019-06-27 04:00:00Z,0.179000,,,0.336000,0.172000,0.287000,4255
2019-06-27 05:00:00Z,0.185000,,,0.439000,0.196000,0.314000,4256
2019-06-27 06:00:00Z,0.184000,,,0.495000,0.268000,0.274000,4257
2019-06-27 07:00:00Z,0.201000,,,0.868000,0.315000,0.374000,4258
2019-06-27 08:00:00Z,0.196000,,,0.877000,0.339000,0.341000,4259
2019-06-27 09:00:00Z,0.195000,,,0.603000,0.292000,0.350000,4260
2019-06-27 10:00:00Z,0.213000,,,0.556000,0.271000,0.362000,4261
2019-06-27 11:00:00Z,0.206000,,,0.610000,0.304000,0.343000,4262
2019-06-27 12:00:00Z,0.207000,,,0.633000,0.244000,0.311000,4263
2019-06-27 13:00:00Z,0.198000,,,0.617000,0.271000,0.313000,4264
2019-06-27 14:00:00Z,0.209000,,,0.691000,0.270000,0.365000,4265
2019-06-27 15:00:00Z,0.199000,,,0.691000,0.283000,0.363000,4266
2019-06-27 16:00:00Z,0.190000,,,0.786000,0.299000,0.305000,4267
2019-06-27 17:00:00Z,0.194000,,,0.894000,0.285000,0.304000,4268
2019-06-27 18:00:00Z,0.181000,,,0.821000,0.283000,0.299000,4269
2019-06-27 19:00:00Z,0.159000,,,0.704000,0.222000,0.277000,4270
2019-06-27 20:00:00Z,0.146000,,,0.580000,0.221000,0.295000,4271
2019-06-27 21:00:00Z,0.151000,,,0.491000,0.205000,0.299000,4272
2019-06-27 22:00:00Z,0.146000,,,0.484000,0.169000,0.311000,4273
2019-06-27 23:00:00Z,0.121000,,,0.490000,0.134000,0.283000,4274
2019-06-28 00:00:00Z,0.113000,,,0.415000,0.094000,0.265000,4275
2019-06-28 01:00:00Z,0.099000,,,0.192000,0.149000,0.265000,4276
2019-06-28 02:00:00Z,0.094000,,,0.170000,0.143000,0.222000,4277
2019-06-28 03:00:00Z,0.097000,,,0.181000,0.153000,0.229000,4278
2019-06-28 04:00:00Z,0.102000,,,0.217000,0.206000,0.257000,4279
2019-06-28 05:00:00Z,0.120000,,,0.316000,0.221000,0.299000,4280
2019-06-28 06:00:00Z,0.138000,,,0.427000,0.292000,0.285000,4281
2019-06-28 07:00:00Z,0.159000,,,0.612000,0.352000,0.283000,4282
2019-06-28 08:00:00Z,0.189000,,,0.693000,0.395000,0.332000,4283
2019-06-28 09:00:00Z,0.168000,,,0.505000,0.301000,0.322000,4284
2019-06-28 10:00:00Z,0.153000,,,0.382000,0.368000,0.353000,4285
2019-06-28 11:00:00Z,0.153000,,,0.497000,0.356000,0.363000,4286
2019-06-28 12:00:00Z,0.143000,,,0.481000,0.367000,0.350000,4287
2019-06-28 13:00:00Z,0.132000,,,0.419000,0.294000,0.341000,4288
2019-06-28 14:00:00Z,0.116000,,,0.486000,0.299000,0.195000,4289
2019-06-28 15:00:00Z,0.116000,,,0.482000,0.292000,0.208000,4290
2019-06-28 16:00:00Z,0.137000,,,0.676000,0.373000,0.176000,4291
2019-06-28 17:00:00Z,0.137000,,,0.666000,0.377000,0.164000,4292
2019-06-28 18:00:00Z,0.152000,,,0.572000,0.408000,0.193000,4293
2019-06-28 19:00:00Z,0.152000,,,0.529000,0.339000,0.197000,4294
2019-06-28 20:00:00Z,0.145000,,,0.459000,0.349000,0.224000,4295
2019-06-28 21:00:00Z,0.176000,,,0.497000,0.326000,0.248000,4296
2019-06-28 22:00:00Z,0.178000,,,0.547000,0.343000,0.258000,4297
2019-06-28 23:00:00Z,0.202000,,,0.500000,0.352000,0.197000,4298
2019-06-29 00:00:00Z,0.202000,,,0.431000,0.342000,0.216000,4299
2019-06-29 01:00:00Z,0.175000,,,0.577000,0.263000,0.187000,4300
2019-06-29 02:00:00Z,0.193000,,,0.414000,0.231000,0.317000,4301
2019-06-29 03:00:00Z,0.203000,,,0.352000,0.204000,0.315000,4302
2019-06-29 04:00:00Z,0.188000,,,0.367000,0.216000,0.202000,4303
2019-06-29 05:00:00Z,0.184000,,,0.599000,0.236000,0.258000,4304
2019-06-29 06:00:00Z,0.150000,,,0.503000,0.300000,0.269000,4305
2019-06-29 07:00:00Z,0.160000,,,0.307000,0.305000,0.190000,4306
2019-06-29 08:00:00Z,0.152000,,,0.446000,0.304000,0.177000,4307
2019-06-29 09:00:00Z,0.138000,,,0.444000,0.298000,0.173000,4308
2019-06-29 10:00:00Z,0.118000,,,0.382000,0.294000,0.178000,4309
2019-06-29 11:00:00Z,0.104000,,,0.399000,0.262000,0.204000,4310
2019-06-29 12:00:00Z,0.078000,,,0.333000,0.247000,0.183000,4311
2019-06-29 13:00:00Z,0.071000,,,0.360000,0.246000,0.197000,4312
2019-06-29 14:00:00Z,0.085000,,,0.317000,0.232000,0.253000,4313
2019-06-29 15:00:00Z,0.094000,,,0.314000,0.252000,0.271000,4314
2019-06-29 16:00:00Z,0.088000,,,0.326000,0.260000,0.288000,4315
2019-06-29 17:00:00Z,0.096000,,,0.307000,0.248000,0.278000,4316
2019-06-29 18:00:00Z,0.127000,,,0.368000,0.294000,0.305000,4317
2019-06-29 19:00:00Z,0.143000,,,0.343000,0.356000,0.346000,4318
2019-06-29 20:00:00Z,0.206000,,,0.317000,0.333000,0.356000,4319
2019-06-29 21:00:00Z,0.266000,,,0.476000,0.546000,0.406000,4320
2019-06-29 22:00:00Z,0.253000,,,0.457000,0.584000,0.492000,4321
2019-06-29 23:00:00Z,0.309000,,,0.397000,0.557000,0.449000,4322
2019-06-30 00:00:00Z,0.267000,,,0.408000,0.586000,0.376000,4323
2019-06-30 01:00:00Z,0.265000,,,0.525000,0.702000,0.317000,4324
2019-06-30 02:00:00Z,0.238000,,,0.407000,0.693000,0.337000,4325
2019-06-30 03:00:00Z,0.204000,,,0.298000,0.307000,0.222000,4326
2019-06-30 04:00:00Z,0.178000,,,0.304000,0.320000,0.169000,4327
2019-06-30 05:00:00Z,0.181000,,,0.297000,0.325000,0.172000,4328
2019-06-30 06:00:00Z,0.179000,,,0.298000,0.289000,0.140000,4329
2019-06-30 07:00:00Z,0.172000,,,0.273000,0.350000,0.113000,4330
2019-06-30 08:00:00Z,0.153000,,,0.296000,0.364000,0.096000,4331
2019-06-30 09:00:00Z,0.118000,,,0.305000,0.399000,0.074000,4332
2019-06-30 10:00:00Z,0.110000,,,0.244000,0.467000,0.051000,4333
2019-06-30 11:00:00Z,0.108000,,,0.332000,0.318000,0.058000,4334
2019-06-30 12:00:00Z,0.111000,,,0.293000,0.313000,0.094000,4335
2019-06-30 13:00:00Z,0.123000,,,0.308000,0.534000,0.101000,4336
2019-06-30 14:00:00Z,0.100000,,,0.279000,0.345000,0.156000,4337
2019-06-30 15:00:00Z,0.113000,,,0.286000,0.366000,0.172000,4338
2019-06-30 16:00:00Z,0.126000,,,0.297000,0.367000,0.195000,4339
2019-06-30 17:00:00Z,0.128000,,,0.313000,0.383000,0.198000,4340
2019-06-30 18:00:00Z,0.132000,,,0.309000,0.382000,0.191000,4341
2019-06-30 19:00:00Z,0.125000,,,0.306000,0.362000,0.202000,4342
2019-06-30 20:00:00Z,0.134000,,,0.339000,0.335000,0.192000,4343
2019-06-30 21:00:00Z,0.124000,,,0.332000,0.290000,0.168000,4344
2019-06-30 22:00:00Z,0.116000,,,0.347000,0.291000,0.171000,4345
2019-06-30 23:00:00Z,0.120000,,,0.242000,0.230000,0.184000,4346
2019-07-01 00:00:00Z,0.102000,,,0.225000,0.237000,0.143000,4347
2019-07-01 01:00:00Z,0.103000,,,0.143000,0.123000,0.134000,4348
2019-07-01 02:00:00Z,0.093000,,,0.123000,0.124000,0.118000,4349
2019-07-01 03:00:00Z,0.090000,,,0.118000,0.149000,0.116000,4350
2019-07-01 04:00:00Z,0.100000,,,0.191000,0.175000,0.106000,4351
2019-07-01 05:00:00Z,0.102000,,,0.211000,0.271000,0.126000,4352
2019-07-01 06:00:00Z,0.114000,,,0.356000,0.286000,0.146000,4353
2019-07-01 07:00:00Z,0.148000,,,0.425000,0.660000,0.162000,4354
2019-07-01 08:00:00Z,0.177000,,,0.497000,0.550000,0.180000,4355
2019-07-01 09:00:00Z,0.182000,,,0.336000,0.409000,0.165000,4356
2019-07-01 10:00:00Z,0.167000,,,0.316000,0.421000,0.203000,4357
2019-07-01 11:00:00Z,0.123000,,,0.290000,0.329000,0.183000,4358
2019-07-01 12:00:00Z,0.122000,,,0.315000,0.381000,0.162000,4359
2019-07-01 13:00:00Z,0.102000,,,0.282000,0.398000,,4360
2019-07-01 14:00:00Z,0.082000,,,0.340000,0.300000,,4361
2019-07-01 15:00:00Z,0.099000,,,0.284000,0.347000,,4362
2019-07-01 16:00:00Z,0.134000,,,0.439000,0.373000,,4363
2019-07-01 17:00:00Z,0.156000,,,0.520000,0.454000,,4364
2019-07-01 18:00:00Z,0.145000,,,0.434000,0.498000,,4365
2019-07-01 19:00:00Z,0.137000,,,0.413000,0.295000,,4366
2019-07-01 20:00:00Z,0.140000,,,0.269000,0.243000,,4367
2019-07-01 21:00:00Z,0.141000,,,0.175000,0.199000,,4368
2019-07-01 22:00:00Z,0.125000,,,0.148000,0.196000,,4369
2019-07-01 23:00:00Z,0.114000,,,0.126000,0.178000,,4370
2019-07-02 00:00:00Z,0.114000,,,0.096000,0.124000,,4371
2019-07-02 01:00:00Z,0.057000,,,0.119000,0.065000,,4372
2019-07-02 02:00:00Z,0.062000,,,0.124000,0.056000,0.147000,4373
2019-07-02 03:00:00Z,0.062000,,,0.141000,0.092000,0.149000,4374
2019-07-02 04:00:00Z,0.072000,,,0.250000,0.135000,0.166000,4375
2019-07-02 05:00:00Z,0.086000,,,0.334000,0.183000,0.180000,4376
2019-07-02 06:00:00Z,0.104000,,,0.349000,0.253000,0.168000,4377
2019-07-02 07:00:00Z,0.134000,,,0.627000,0.367000,0.214000,4378
2019-07-02 08:00:00Z,0.133000,,,0.701000,0.352000,0.180000,4379
2019-07-02 09:00:00Z,0.093000,,,0.445000,0.241000,0.136000,4380
2019-07-02 10:00:00Z,0.082000,,,0.406000,0.182000,0.144000,4381
2019-07-02 11:00:00Z,0.060000,,,0.433000,0.213000,0.109000,4382
2019-07-02 12:00:00Z,0.044000,,,0.409000,0.208000,0.091000,4383
2019-07-02 13:00:00Z,0.045000,,,0.454000,0.232000,0.068000,4384
2019-07-02 14:00:00Z,0.037000,,,0.460000,0.239000,0.159000,4385
2019-07-02 15:00:00Z,0.051000,,,0.451000,0.254000,0.159000,4386
2019-07-02 16:00:00Z,0.078000,,,0.598000,0.249000,0.158000,4387
2019-07-02 17:00:00Z,0.074000,,,0.793000,0.251000,0.148000,4388
2019-07-02 18:00:00Z,0.083000,,,0.783000,0.218000,0.160000,4389
2019-07-02 19:00:00Z,0.087000,,,0.563000,0.211000,0.187000,4390
2019-07-02 20:00:00Z,0.094000,,,0.510000,0.229000,0.170000,4391
2019-07-02 21:00:00Z,0.101000,,,0.279000,0.200000,0.251000,4392
2019-07-02 22:00:00Z,0.111000,,,0.228000,0.159000,0.275000,4393
2019-07-02 23:00:00Z,0.103000,,,0.215000,0.130000,0.198000,4394
2019-07-03 00:00:00Z,0.092000,,,0.199000,0.125000,0.186000,4395
2019-07-03 01:00:00Z,0.065000,,,0.115000,0.107000,0.133000,4396
2019-07-03 02:00:00Z,0.060000,,,0.103000,0.098000,0.152000,4397
2019-07-03 03:00:00Z,0.047000,,,0.093000,0.108000,0.110000,4398
2019-07-03 04:00:00Z,0.052000,,,0.152000,0.154000,0.135000,4399
2019-07-03 05:00:00Z,0.055000,,,0.246000,0.180000,0.144000,4400
2019-07-03 06:00:00Z,0.066000,,,0.385000,0.220000,0.127000,4401
2019-07-03 07:00:00Z,0.090000,,,0.624000,0.280000,0.130000,4402
2019-07-03 08:00:00Z,0.110000,,,0.837000,0.257000,0.144000,4403
2019-07-03 09:00:00Z,0.103000,,,0.451000,0.255000,0.190000,4404
2019-07-03 10:00:00Z,0.090000,,,0.368000,0.274000,0.157000,4405
2019-07-03 11:00:00Z,0.067000,,,0.431000,0.283000,0.115000,4406
2019-07-03 12:00:00Z,0.048000,,,0.400000,0.278000,0.106000,4407
2019-07-03 13:00:00Z,0.047000,,,0.459000,0.236000,0.119000,4408
2019-07-03 14:00:00Z,0.048000,,,0.414000,0.286000,0.104000,4409
